year,month,day,temperature,_id
2016,11,4,-6,5e7ac44493d299b2e849d35c
2016,11,5,-5,5e7ac44493d299b2e849d35d
2016,11,6,-6,5e7ac44493d299b2e849d35e
2016,11,7,-7,5e7ac44493d299b2e849d35f
2016,11,8,-6,5e7ac44493d299b2e849d360
2016,11,9,-7,5e7ac44493d299b2e849d361
2016,11,10,-5,5e7ac44493d299b2e849d362
2016,11,11,-6,5e7ac44493d299b2e849d363
2016,11,12,-4,5e7ac44493d299b2e849d364
2016,11,13,-6,5e7ac44493d299b2e849d365
2016,11,14,-8,5e7ac44493d299b2e849d366
2016,11,15,-10,5e7ac44493d299b2e849d367
2016,11,16,-11,5e7ac44493d299b2e849d368
2016,11,17,-11,5e7ac44493d299b2e849d369
2016,11,18,-9,5e7ac44493d299b2e849d36a
2016,11,19,-12,5e7ac44493d299b2e849d36b
2016,11,20,-13,5e7ac44493d299b2e849d36c
2016,11,21,-13,5e7ac44493d299b2e849d36d
2016,11,22,-16,5e7ac44493d299b2e849d36e
2016,11,23,-19,5e7ac44493d299b2e849d36f
2016,11,24,-14,5e7ac44493d299b2e849d370
2016,11,25,-14,5e7ac44493d299b2e849d371
2016,11,26,-10,5e7ac44493d299b2e849d372
2016,11,27,-11,5e7ac44493d299b2e849d373
2016,11,28,-14,5e7ac44493d299b2e849d374
2016,11,29,-13,5e7ac44493d299b2e849d375
2016,11,30,-9,5e7ac44493d299b2e849d376
2016,12,1,-7,5e7ac44493d299b2e849d377
2016,12,2,-9,5e7ac44493d299b2e849d378
2016,12,3,-2,5e7ac44493d299b2e849d379
2016,12,4,-5,5e7ac44493d299b2e849d37a
2016,12,5,-13,5e7ac44493d299b2e849d37b
2016,12,6,-18,5e7ac44493d299b2e849d37c
2016,12,7,-19,5e7ac44493d299b2e849d37d
2016,12,8,-18,5e7ac44493d299b2e849d37e
2016,12,9,-17,5e7ac44493d299b2e849d37f
2016,12,10,-17,5e7ac44493d299b2e849d380
2016,12,11,-19,5e7ac44493d299b2e849d381
2016,12,12,-16,5e7ac44493d299b2e849d382
2016,12,13,-16,5e7ac44493d299b2e849d383
2016,12,14,-17,5e7ac44493d299b2e849d384
2016,12,15,-19,5e7ac44493d299b2e849d385
2016,12,16,-16,5e7ac44493d299b2e849d386
2016,12,17,-13,5e7ac44493d299b2e849d387
2016,12,18,-8,5e7ac44493d299b2e849d388
2016,12,19,-8,5e7ac44493d299b2e849d389
2016,12,20,-12,5e7ac44493d299b2e849d38a
2016,12,21,-10,5e7ac44493d299b2e849d38b
2016,12,22,-16,5e7ac44493d299b2e849d38c
2016,12,23,-12,5e7ac44493d299b2e849d38d
2016,12,24,-14,5e7ac44493d299b2e849d38e
2016,12,25,-14,5e7ac44493d299b2e849d38f
2016,12,26,-14,5e7ac44493d299b2e849d390
2016,12,27,-19,5e7ac44493d299b2e849d391
2016,12,28,-17,5e7ac44493d299b2e849d392
2016,12,29,-17,5e7ac44493d299b2e849d393
2016,12,30,-14,5e7ac44493d299b2e849d394
2016,12,31,-12,5e7ac44493d299b2e849d395
2017,1,1,-10,5e7ac44493d299b2e849d396
2017,1,2,-12,5e7ac44493d299b2e849d397
2017,1,3,-13,5e7ac44493d299b2e849d398
2017,1,4,-17,5e7ac44493d299b2e849d399
2017,1,5,-16,5e7ac44493d299b2e849d39a
2017,1,6,-10,5e7ac44493d299b2e849d39b
2017,1,7,-10,5e7ac44493d299b2e849d39c
2017,1,8,-8,5e7ac44493d299b2e849d39d
2017,1,9,-10,5e7ac44493d299b2e849d39e
2017,1,10,-20,5e7ac44493d299b2e849d39f
2017,1,11,-21,5e7ac44493d299b2e849d3a0
2017,1,12,-20,5e7ac44493d299b2e849d3a1
2017,1,13,-20,5e7ac44493d299b2e849d3a2
2017,1,14,-13,5e7ac44493d299b2e849d3a3
2017,1,15,-8,5e7ac44493d299b2e849d3a4
2017,1,16,-7,5e7ac44493d299b2e849d3a5
2017,1,17,-8,5e7ac44493d299b2e849d3a6
2017,1,18,-11,5e7ac44493d299b2e849d3a7
2017,1,19,-13,5e7ac44493d299b2e849d3a8
2017,1,20,-17,5e7ac44493d299b2e849d3a9
2017,1,21,-17,5e7ac44493d299b2e849d3aa
2017,1,22,-18,5e7ac44493d299b2e849d3ab
2017,1,23,-19,5e7ac44493d299b2e849d3ac
2017,1,24,-16,5e7ac44493d299b2e849d3ad
2017,1,25,-13,5e7ac44493d299b2e849d3ae
2017,1,26,-9,5e7ac44493d299b2e849d3af
2017,1,27,-13,5e7ac44493d299b2e849d3b0
2017,1,28,-12,5e7ac44493d299b2e849d3b1
2017,1,29,-14,5e7ac44493d299b2e849d3b2
2017,1,30,-17,5e7ac44493d299b2e849d3b3
2017,1,31,-12,5e7ac44493d299b2e849d3b4
2017,2,1,-15,5e7ac44493d299b2e849d3b5
2017,2,2,-14,5e7ac44493d299b2e849d3b6
2017,2,3,-6,5e7ac44493d299b2e849d3b7
2017,2,4,-10,5e7ac44493d299b2e849d3b8
2017,2,5,-10,5e7ac44493d299b2e849d3b9
2017,2,6,-11,5e7ac44493d299b2e849d3ba
2017,2,7,-10,5e7ac44493d299b2e849d3bb
2017,2,8,-11,5e7ac44493d299b2e849d3bc
2017,2,9,-9,5e7ac44493d299b2e849d3bd
2017,2,10,-6,5e7ac44493d299b2e849d3be
2017,2,11,-7,5e7ac44493d299b2e849d3bf
2017,2,12,-5,5e7ac44493d299b2e849d3c0
2017,2,13,-4,5e7ac44493d299b2e849d3c1
2017,2,14,-7,5e7ac44493d299b2e849d3c2
2017,2,15,-5,5e7ac44493d299b2e849d3c3
2017,2,16,-9,5e7ac44493d299b2e849d3c4
2017,2,17,-12,5e7ac44493d299b2e849d3c5
2017,2,18,-15,5e7ac44493d299b2e849d3c6
2017,2,19,-18,5e7ac44493d299b2e849d3c7
2017,2,20,-15,5e7ac44493d299b2e849d3c8
2017,2,21,-11,5e7ac44493d299b2e849d3c9
2017,2,22,-5,5e7ac44493d299b2e849d3ca
2017,2,23,-8,5e7ac44493d299b2e849d3cb
2017,2,24,-9,5e7ac44493d299b2e849d3cc
2017,2,25,-12,5e7ac44493d299b2e849d3cd
2017,2,26,-12,5e7ac44493d299b2e849d3ce
2017,2,27,-5,5e7ac44493d299b2e849d3cf
2017,2,28,-4,5e7ac44493d299b2e849d3d0
2017,3,1,-3,5e7ac44493d299b2e849d3d1
2017,3,2,-12,5e7ac44493d299b2e849d3d2
2017,3,3,-12,5e7ac44493d299b2e849d3d3
2017,3,4,-11,5e7ac44493d299b2e849d3d4
2017,3,5,-11,5e7ac44493d299b2e849d3d5
2017,3,6,-9,5e7ac44493d299b2e849d3d6
2017,3,7,-5,5e7ac44493d299b2e849d3d7
2017,3,8,-6,5e7ac44493d299b2e849d3d8
2017,3,9,-3,5e7ac44493d299b2e849d3d9
2017,3,10,-2,5e7ac44493d299b2e849d3da
2017,3,11,-1,5e7ac44493d299b2e849d3db
2017,3,12,+1,5e7ac44493d299b2e849d3dc
2017,3,13,0,5e7ac44493d299b2e849d3dd
2017,3,14,0,5e7ac44493d299b2e849d3de
2017,3,15,+2,5e7ac44493d299b2e849d3df
2017,3,16,+2,5e7ac44493d299b2e849d3e0
2017,3,17,+3,5e7ac44493d299b2e849d3e1
2017,3,18,+5,5e7ac44493d299b2e849d3e2
2017,3,19,+4,5e7ac44493d299b2e849d3e3
2017,3,20,+6,5e7ac44493d299b2e849d3e4
2017,3,21,+3,5e7ac44493d299b2e849d3e5
2017,3,22,0,5e7ac44493d299b2e849d3e6
2017,3,23,+2,5e7ac44493d299b2e849d3e7
2017,3,24,+4,5e7ac44493d299b2e849d3e8
2017,3,25,+6,5e7ac44493d299b2e849d3e9
2017,3,26,+3,5e7ac44493d299b2e849d3ea
2017,3,27,+5,5e7ac44493d299b2e849d3eb
2017,3,28,+7,5e7ac44493d299b2e849d3ec
2017,3,29,+7,5e7ac44493d299b2e849d3ed
2017,3,30,+6,5e7ac44493d299b2e849d3ee
2017,3,31,+6,5e7ac44493d299b2e849d3ef
2017,4,1,+10,5e7ac44493d299b2e849d3f0
2017,4,2,+11,5e7ac44493d299b2e849d3f1
2017,4,3,+12,5e7ac44493d299b2e849d3f2
2017,4,4,+18,5e7ac44493d299b2e849d3f3
2017,4,5,+6,5e7ac44493d299b2e849d3f4
2017,4,6,+8,5e7ac44493d299b2e849d3f5
2017,4,7,+8,5e7ac44493d299b2e849d3f6
2017,4,8,+2,5e7ac44493d299b2e849d3f7
2017,4,9,+7,5e7ac44493d299b2e849d3f8
2017,4,10,+14,5e7ac44493d299b2e849d3f9
2017,4,11,+7,5e7ac44493d299b2e849d3fa
2017,4,12,+2,5e7ac44493d299b2e849d3fb
2017,4,13,+4,5e7ac44493d299b2e849d3fc
2017,4,14,+11,5e7ac44493d299b2e849d3fd
2017,4,15,+14,5e7ac44493d299b2e849d3fe
2017,4,16,+8,5e7ac44493d299b2e849d3ff
2017,4,17,+13,5e7ac44493d299b2e849d400
2017,4,18,+8,5e7ac44493d299b2e849d401
2017,4,19,+8,5e7ac44493d299b2e849d402
2017,4,20,+7,5e7ac44493d299b2e849d403
2017,4,21,+8,5e7ac44493d299b2e849d404
2017,4,22,+8,5e7ac44493d299b2e849d405
2017,4,23,+12,5e7ac44493d299b2e849d406
2017,4,24,+15,5e7ac44493d299b2e849d407
2017,4,25,+9,5e7ac44493d299b2e849d408
2017,4,26,+9,5e7ac44493d299b2e849d409
2017,4,27,+10,5e7ac44493d299b2e849d40a
2017,4,28,+10,5e7ac44493d299b2e849d40b
2017,4,29,+11,5e7ac44493d299b2e849d40c
2017,4,30,+6,5e7ac44493d299b2e849d40d
2017,5,1,+13,5e7ac44493d299b2e849d40e
2017,5,2,+25,5e7ac44493d299b2e849d40f
2017,5,3,+19,5e7ac44493d299b2e849d410
2017,5,4,+25,5e7ac44493d299b2e849d411
2017,5,5,+21,5e7ac44493d299b2e849d412
2017,5,6,+8,5e7ac44493d299b2e849d413
2017,5,7,+10,5e7ac44493d299b2e849d414
2017,5,8,+12,5e7ac44493d299b2e849d415
2017,5,9,+24,5e7ac44493d299b2e849d416
2017,5,10,+25,5e7ac44493d299b2e849d417
2017,5,11,+25,5e7ac44493d299b2e849d418
2017,5,12,+12,5e7ac44493d299b2e849d419
2017,5,13,+16,5e7ac44493d299b2e849d41a
2017,5,14,+20,5e7ac44493d299b2e849d41b
2017,5,15,+18,5e7ac44493d299b2e849d41c
2017,5,16,+22,5e7ac44493d299b2e849d41d
2017,5,17,+25,5e7ac44493d299b2e849d41e
2017,5,18,+27,5e7ac44493d299b2e849d41f
2017,5,19,+26,5e7ac44493d299b2e849d420
2017,5,20,+18,5e7ac44493d299b2e849d421
2017,5,21,+17,5e7ac44493d299b2e849d422
2017,5,22,+19,5e7ac44493d299b2e849d423
2017,5,23,+10,5e7ac44493d299b2e849d424
2017,5,24,+11,5e7ac44493d299b2e849d425
2017,5,25,+14,5e7ac44493d299b2e849d426
2017,5,26,+21,5e7ac44493d299b2e849d427
2017,5,27,+26,5e7ac44493d299b2e849d428
2017,5,28,+26,5e7ac44493d299b2e849d429
2017,5,29,+18,5e7ac44493d299b2e849d42a
2017,5,30,+14,5e7ac44493d299b2e849d42b
2017,5,31,+19,5e7ac44493d299b2e849d42c
2017,6,1,+14,5e7ac44493d299b2e849d42d
2017,6,2,+15,5e7ac44493d299b2e849d42e
2017,6,3,+18,5e7ac44493d299b2e849d42f
2017,6,4,+23,5e7ac44493d299b2e849d430
2017,6,5,+25,5e7ac44493d299b2e849d431
2017,6,6,+27,5e7ac44493d299b2e849d432
2017,6,7,+17,5e7ac44493d299b2e849d433
2017,6,8,+16,5e7ac44493d299b2e849d434
2017,6,9,+12,5e7ac44493d299b2e849d435
2017,6,10,+17,5e7ac44493d299b2e849d436
2017,6,11,+20,5e7ac44493d299b2e849d437
2017,6,12,+23,5e7ac44493d299b2e849d438
2017,6,13,+17,5e7ac44493d299b2e849d439
2017,6,14,+21,5e7ac44493d299b2e849d43a
2017,6,15,+23,5e7ac44493d299b2e849d43b
2017,6,16,+26,5e7ac44493d299b2e849d43c
2017,6,17,+24,5e7ac44493d299b2e849d43d
2017,6,18,+24,5e7ac44493d299b2e849d43e
2017,6,19,+16,5e7ac44493d299b2e849d43f
2017,6,20,+19,5e7ac44493d299b2e849d440
2017,6,21,+22,5e7ac44493d299b2e849d441
2017,6,22,+26,5e7ac44493d299b2e849d442
2017,6,23,+25,5e7ac44493d299b2e849d443
2017,6,24,+18,5e7ac44493d299b2e849d444
2017,6,25,+20,5e7ac44493d299b2e849d445
2017,6,26,+17,5e7ac44493d299b2e849d446
2017,6,27,+22,5e7ac44493d299b2e849d447
2017,6,28,+26,5e7ac44493d299b2e849d448
2017,6,29,+24,5e7ac44493d299b2e849d449
2017,6,30,+25,5e7ac44493d299b2e849d44a
2017,7,1,+26,5e7ac44493d299b2e849d44b
2017,7,2,+28,5e7ac44493d299b2e849d44c
2017,7,3,+29,5e7ac44493d299b2e849d44d
2017,7,4,+30,5e7ac44493d299b2e849d44e
2017,7,5,+32,5e7ac44493d299b2e849d44f
2017,7,6,+34,5e7ac44493d299b2e849d450
2017,7,7,+34,5e7ac44493d299b2e849d451
2017,7,8,+32,5e7ac44493d299b2e849d452
2017,7,10,+30,5e7ac44493d299b2e849d453
2017,7,11,+23,5e7ac44493d299b2e849d454
2017,7,12,+28,5e7ac44493d299b2e849d455
2017,7,13,+27,5e7ac44493d299b2e849d456
2017,7,14,+23,5e7ac44493d299b2e849d457
2017,7,15,+27,5e7ac44493d299b2e849d458
2017,7,16,+22,5e7ac44493d299b2e849d459
2017,7,17,+27,5e7ac44493d299b2e849d45a
2017,7,18,+28,5e7ac44493d299b2e849d45b
2017,7,19,+28,5e7ac44493d299b2e849d45c
2017,7,20,+25,5e7ac44493d299b2e849d45d
2017,7,21,+27,5e7ac44493d299b2e849d45e
2017,7,22,+25,5e7ac44493d299b2e849d45f
2017,7,24,+25,5e7ac44493d299b2e849d460
2017,7,25,+22,5e7ac44493d299b2e849d461
2017,7,26,+22,5e7ac44493d299b2e849d462
2017,7,27,+22,5e7ac44493d299b2e849d463
2017,7,28,+25,5e7ac44493d299b2e849d464
2017,7,29,+26,5e7ac44493d299b2e849d465
2017,7,30,+27,5e7ac44493d299b2e849d466
2017,7,31,+25,5e7ac44493d299b2e849d467
2017,8,1,+25,5e7ac44493d299b2e849d468
2017,8,2,+26,5e7ac44493d299b2e849d469
2017,8,3,+25,5e7ac44493d299b2e849d46a
2017,8,4,+20,5e7ac44493d299b2e849d46b
2017,8,5,+26,5e7ac44493d299b2e849d46c
2017,8,6,+24,5e7ac44493d299b2e849d46d
2017,8,7,+20,5e7ac44493d299b2e849d46e
2017,8,8,+26,5e7ac44493d299b2e849d46f
2017,8,9,+26,5e7ac44493d299b2e849d470
2017,8,10,+26,5e7ac44493d299b2e849d471
2017,8,11,+26,5e7ac44493d299b2e849d472
2017,8,12,+25,5e7ac44493d299b2e849d473
2017,8,13,+26,5e7ac44493d299b2e849d474
2017,8,14,+28,5e7ac44493d299b2e849d475
2017,8,15,+28,5e7ac44493d299b2e849d476
2017,8,16,+24,5e7ac44493d299b2e849d477
2017,8,17,+24,5e7ac44493d299b2e849d478
2017,8,18,+22,5e7ac44493d299b2e849d479
2017,8,19,+26,5e7ac44493d299b2e849d47a
2017,8,20,+29,5e7ac44493d299b2e849d47b
2017,8,21,+30,5e7ac44493d299b2e849d47c
2017,8,22,+25,5e7ac44493d299b2e849d47d
2017,8,23,+26,5e7ac44493d299b2e849d47e
2017,8,24,+21,5e7ac44493d299b2e849d47f
2017,8,25,+21,5e7ac44493d299b2e849d480
2017,8,26,+17,5e7ac44493d299b2e849d481
2017,8,27,+23,5e7ac44493d299b2e849d482
2017,8,28,+18,5e7ac44493d299b2e849d483
2017,8,29,+12,5e7ac44493d299b2e849d484
2017,8,30,+11,5e7ac44493d299b2e849d485
2017,8,31,+16,5e7ac44493d299b2e849d486
2017,9,1,+19,5e7ac44493d299b2e849d487
2017,9,2,+22,5e7ac44493d299b2e849d488
2017,9,3,+24,5e7ac44493d299b2e849d489
2017,9,4,+25,5e7ac44493d299b2e849d48a
2017,9,5,+20,5e7ac44493d299b2e849d48b
2017,9,6,+20,5e7ac44493d299b2e849d48c
2017,9,7,+24,5e7ac44493d299b2e849d48d
2017,9,8,+19,5e7ac44493d299b2e849d48e
2017,9,9,+18,5e7ac44493d299b2e849d48f
2017,9,10,+19,5e7ac44493d299b2e849d490
2017,9,11,+16,5e7ac44493d299b2e849d491
2017,9,12,+13,5e7ac44493d299b2e849d492
2017,9,13,+17,5e7ac44493d299b2e849d493
2017,9,14,+18,5e7ac44493d299b2e849d494
2017,9,15,+20,5e7ac44493d299b2e849d495
2017,9,16,+21,5e7ac44493d299b2e849d496
2017,9,17,+22,5e7ac44493d299b2e849d497
2017,9,18,+17,5e7ac44493d299b2e849d498
2017,9,19,+16,5e7ac44493d299b2e849d499
2017,9,20,+20,5e7ac44493d299b2e849d49a
2017,9,21,+21,5e7ac44493d299b2e849d49b
2017,9,22,+24,5e7ac44493d299b2e849d49c
2017,9,23,+18,5e7ac44493d299b2e849d49d
2017,9,24,+24,5e7ac44493d299b2e849d49e
2017,9,25,+16,5e7ac44493d299b2e849d49f
2017,9,26,+12,5e7ac44493d299b2e849d4a0
2017,9,27,+13,5e7ac44493d299b2e849d4a1
2017,9,28,+10,5e7ac44493d299b2e849d4a2
2017,9,29,+7,5e7ac44493d299b2e849d4a3
2017,9,30,+12,5e7ac44493d299b2e849d4a4
2017,10,1,+8,5e7ac44493d299b2e849d4a5
2017,10,2,+6,5e7ac44493d299b2e849d4a6
2017,10,3,+7,5e7ac44493d299b2e849d4a7
2017,10,4,+9,5e7ac44493d299b2e849d4a8
2017,10,5,+11,5e7ac44493d299b2e849d4a9
2017,10,6,+13,5e7ac44493d299b2e849d4aa
2017,10,7,+13,5e7ac44493d299b2e849d4ab
2017,10,8,+11,5e7ac44493d299b2e849d4ac
2017,10,9,+13,5e7ac44493d299b2e849d4ad
2017,10,10,+11,5e7ac44493d299b2e849d4ae
2017,10,11,+10,5e7ac44493d299b2e849d4af
2017,10,12,+6,5e7ac44493d299b2e849d4b0
2017,10,13,+8,5e7ac44493d299b2e849d4b1
2017,10,14,+5,5e7ac44493d299b2e849d4b2
2017,10,15,+6,5e7ac44493d299b2e849d4b3
2017,10,16,+8,5e7ac44493d299b2e849d4b4
2017,10,17,+6,5e7ac44493d299b2e849d4b5
2017,10,18,+4,5e7ac44493d299b2e849d4b6
2017,10,19,+7,5e7ac44493d299b2e849d4b7
2017,10,20,+9,5e7ac44493d299b2e849d4b8
2017,10,21,+4,5e7ac44493d299b2e849d4b9
2017,10,22,+2,5e7ac44493d299b2e849d4ba
2017,10,23,+5,5e7ac44493d299b2e849d4bb
2017,10,24,+10,5e7ac44493d299b2e849d4bc
2017,10,25,+8,5e7ac44493d299b2e849d4bd
2017,10,26,+8,5e7ac44493d299b2e849d4be
2017,10,27,+11,5e7ac44493d299b2e849d4bf
2017,10,28,+17,5e7ac44493d299b2e849d4c0
2017,10,29,+3,5e7ac44493d299b2e849d4c1
2017,10,30,+4,5e7ac44493d299b2e849d4c2
2017,10,31,+5,5e7ac44493d299b2e849d4c3
2017,11,1,+4,5e7ac44493d299b2e849d4c4
2017,11,2,+3,5e7ac44493d299b2e849d4c5
2017,11,3,-2,5e7ac44493d299b2e849d4c6
2017,11,4,-1,5e7ac44493d299b2e849d4c7
2017,11,5,+1,5e7ac44493d299b2e849d4c8
2017,11,6,+5,5e7ac44493d299b2e849d4c9
2017,11,7,+5,5e7ac44493d299b2e849d4ca
2017,11,8,+2,5e7ac44493d299b2e849d4cb
2017,11,9,0,5e7ac44493d299b2e849d4cc
2017,11,10,0,5e7ac44493d299b2e849d4cd
2017,11,11,+2,5e7ac44493d299b2e849d4ce
2017,11,12,-1,5e7ac44493d299b2e849d4cf
2017,11,13,0,5e7ac44493d299b2e849d4d0
2017,11,14,-3,5e7ac44493d299b2e849d4d1
2017,11,15,-8,5e7ac44493d299b2e849d4d2
2017,11,16,-12,5e7ac44493d299b2e849d4d3
2017,11,17,-13,5e7ac44493d299b2e849d4d4
2017,11,18,-14,5e7ac44493d299b2e849d4d5
2017,11,19,-17,5e7ac44493d299b2e849d4d6
2017,11,20,-16,5e7ac44493d299b2e849d4d7
2017,11,21,-10,5e7ac44493d299b2e849d4d8
2017,11,22,-8,5e7ac44493d299b2e849d4d9
2017,11,23,-13,5e7ac44493d299b2e849d4da
2017,11,24,-16,5e7ac44493d299b2e849d4db
2017,11,25,-16,5e7ac44493d299b2e849d4dc
2017,11,27,-16,5e7ac44493d299b2e849d4dd
2017,11,28,-20,5e7ac44493d299b2e849d4de
2017,12,1,-19,5e7ac44493d299b2e849d4df
2017,12,2,-17,5e7ac44493d299b2e849d4e0
2017,12,3,-19,5e7ac44493d299b2e849d4e1
2017,12,4,-20,5e7ac44493d299b2e849d4e2
2017,12,5,-17,5e7ac44493d299b2e849d4e3
2017,12,6,-21,5e7ac44493d299b2e849d4e4
2017,12,7,-21,5e7ac44493d299b2e849d4e5
2017,12,8,-22,5e7ac44493d299b2e849d4e6
2017,12,9,-19,5e7ac44493d299b2e849d4e7
2017,12,10,-18,5e7ac44493d299b2e849d4e8
2017,12,11,-13,5e7ac44493d299b2e849d4e9
2017,12,12,-10,5e7ac44493d299b2e849d4ea
2017,12,13,-14,5e7ac44493d299b2e849d4eb
2017,12,14,-14,5e7ac44493d299b2e849d4ec
2017,12,15,-16,5e7ac44493d299b2e849d4ed
2017,12,16,-20,5e7ac44493d299b2e849d4ee
2017,12,17,-19,5e7ac44493d299b2e849d4ef
2017,12,18,-18,5e7ac44493d299b2e849d4f0
2017,12,19,-22,5e7ac44493d299b2e849d4f1
2017,12,20,-19,5e7ac44493d299b2e849d4f2
2017,12,21,-12,5e7ac44493d299b2e849d4f3
2017,12,22,-10,5e7ac44493d299b2e849d4f4
2017,12,23,-12,5e7ac44493d299b2e849d4f5
2017,12,24,-11,5e7ac44493d299b2e849d4f6
2017,12,25,-14,5e7ac44493d299b2e849d4f7
2017,12,26,-21,5e7ac44493d299b2e849d4f8
2017,12,27,-18,5e7ac44493d299b2e849d4f9
2017,12,28,-17,5e7ac44493d299b2e849d4fa
2017,12,29,-15,5e7ac44493d299b2e849d4fb
2017,12,30,-10,5e7ac44493d299b2e849d4fc
2017,12,31,-8,5e7ac44493d299b2e849d4fd
2018,1,1,-6,5e7ac44493d299b2e849d4fe
2018,1,2,-10,5e7ac44493d299b2e849d4ff
2018,1,3,-13,5e7ac44493d299b2e849d500
2018,1,4,-13,5e7ac44493d299b2e849d501
2018,1,5,-14,5e7ac44493d299b2e849d502
2018,1,6,-15,5e7ac44493d299b2e849d503
2018,1,7,-12,5e7ac44493d299b2e849d504
2018,1,8,-11,5e7ac44493d299b2e849d505
2018,1,9,-14,5e7ac44493d299b2e849d506
2018,1,10,-17,5e7ac44493d299b2e849d507
2018,1,11,-18,5e7ac44493d299b2e849d508
2018,1,12,-21,5e7ac44493d299b2e849d509
2018,1,13,-19,5e7ac44493d299b2e849d50a
2018,1,14,-15,5e7ac44493d299b2e849d50b
2018,1,15,-16,5e7ac44493d299b2e849d50c
2018,1,16,-17,5e7ac44493d299b2e849d50d
2018,1,17,-18,5e7ac44493d299b2e849d50e
2018,1,18,-16,5e7ac44493d299b2e849d50f
2018,1,19,-15,5e7ac44493d299b2e849d510
2018,1,20,-18,5e7ac44493d299b2e849d511
2018,1,21,-22,5e7ac44493d299b2e849d512
2018,1,22,-23,5e7ac44493d299b2e849d513
2018,1,23,-23,5e7ac44493d299b2e849d514
2018,1,24,-21,5e7ac44493d299b2e849d515
2018,1,25,-21,5e7ac44493d299b2e849d516
2018,1,26,-21,5e7ac44493d299b2e849d517
2018,1,27,-20,5e7ac44493d299b2e849d518
2018,1,28,-22,5e7ac44493d299b2e849d519
2018,1,29,-20,5e7ac44493d299b2e849d51a
2018,1,30,-20,5e7ac44493d299b2e849d51b
2018,1,31,-18,5e7ac44493d299b2e849d51c
2018,2,1,-15,5e7ac44493d299b2e849d51d
2018,2,2,-16,5e7ac44493d299b2e849d51e
2018,2,3,-17,5e7ac44493d299b2e849d51f
2018,2,4,-16,5e7ac44493d299b2e849d520
2018,2,5,-13,5e7ac44493d299b2e849d521
2018,2,6,-13,5e7ac44493d299b2e849d522
2018,2,7,-16,5e7ac44493d299b2e849d523
2018,2,8,-15,5e7ac44493d299b2e849d524
2018,2,9,-9,5e7ac44493d299b2e849d525
2018,2,10,-13,5e7ac44493d299b2e849d526
2018,2,11,-16,5e7ac44493d299b2e849d527
2018,2,12,-19,5e7ac44493d299b2e849d528
2018,2,13,-18,5e7ac44493d299b2e849d529
2018,2,14,-13,5e7ac44493d299b2e849d52a
2018,2,15,-11,5e7ac44493d299b2e849d52b
2018,2,16,-11,5e7ac44493d299b2e849d52c
2018,2,17,-14,5e7ac44493d299b2e849d52d
2018,2,18,-13,5e7ac44493d299b2e849d52e
2018,2,19,-12,5e7ac44493d299b2e849d52f
2018,2,20,-13,5e7ac44493d299b2e849d530
2018,2,21,-12,5e7ac44493d299b2e849d531
2018,2,22,-10,5e7ac44493d299b2e849d532
2018,2,23,-11,5e7ac44493d299b2e849d533
2018,2,24,-13,5e7ac44493d299b2e849d534
2018,2,25,-12,5e7ac44493d299b2e849d535
2018,2,26,-9,5e7ac44493d299b2e849d536
2018,2,27,-8,5e7ac44493d299b2e849d537
2018,2,28,-8,5e7ac44493d299b2e849d538
2018,3,1,-9,5e7ac44493d299b2e849d539
2018,3,2,-7,5e7ac44493d299b2e849d53a
2018,3,3,-7,5e7ac44493d299b2e849d53b
2018,3,4,-7,5e7ac44493d299b2e849d53c
2018,3,5,-10,5e7ac44493d299b2e849d53d
2018,3,6,-11,5e7ac44493d299b2e849d53e
2018,3,7,-11,5e7ac44493d299b2e849d53f
2018,3,8,-9,5e7ac44493d299b2e849d540
2018,3,9,-9,5e7ac44493d299b2e849d541
2018,3,10,-8,5e7ac44493d299b2e849d542
2018,3,11,-7,5e7ac44493d299b2e849d543
2018,3,12,-4,5e7ac44493d299b2e849d544
2018,3,13,-2,5e7ac44493d299b2e849d545
2018,3,14,-3,5e7ac44493d299b2e849d546
2018,3,15,-4,5e7ac44493d299b2e849d547
2018,3,16,-7,5e7ac44493d299b2e849d548
2018,3,17,-2,5e7ac44493d299b2e849d549
2018,3,18,+2,5e7ac44493d299b2e849d54a
2018,3,19,-6,5e7ac44493d299b2e849d54b
2018,3,20,-6,5e7ac44493d299b2e849d54c
2018,3,21,+1,5e7ac44493d299b2e849d54d
2018,3,22,+1,5e7ac44493d299b2e849d54e
2018,3,23,+5,5e7ac44493d299b2e849d54f
2018,3,24,+5,5e7ac44493d299b2e849d550
2018,3,25,0,5e7ac44493d299b2e849d551
2018,3,26,+7,5e7ac44493d299b2e849d552
2018,3,27,+11,5e7ac44493d299b2e849d553
2018,3,28,+5,5e7ac44493d299b2e849d554
2018,3,29,+6,5e7ac44493d299b2e849d555
2018,3,30,+9,5e7ac44493d299b2e849d556
2018,3,31,+6,5e7ac44493d299b2e849d557
2018,4,1,+14,5e7ac44493d299b2e849d558
2018,4,2,+15,5e7ac44493d299b2e849d559
2018,4,3,+3,5e7ac44493d299b2e849d55a
2018,4,4,-1,5e7ac44493d299b2e849d55b
2018,4,5,+3,5e7ac44493d299b2e849d55c
2018,4,6,+5,5e7ac44493d299b2e849d55d
2018,4,7,+3,5e7ac44493d299b2e849d55e
2018,4,8,+1,5e7ac44493d299b2e849d55f
2018,4,9,+5,5e7ac44493d299b2e849d560
2018,4,10,+13,5e7ac44493d299b2e849d561
2018,4,11,+1,5e7ac44493d299b2e849d562
